estudiante_id,curso_codigo,inscrito_en
5449,1058,2025-05-12 02:36:05
3978,9723,2025-05-12 02:36:05
6530,4215,2025-05-12 02:36:05
8276,1590,2025-05-12 02:36:05
8457,1281,2025-05-12 02:36:05
6197,1038,2025-05-12 02:36:05
1627,8202,2025-05-12 02:36:05
5136,2501,2025-05-12 02:36:05
2936,9703,2025-05-12 02:36:05
9549,8857,2025-05-12 02:36:05
5009,8966,2025-05-12 02:36:05
9231,9639,2025-05-12 02:36:05
304,3449,2025-05-12 02:36:05
2695,5778,2025-05-12 02:36:05
8466,6756,2025-05-12 02:36:05
6584,4357,2025-05-12 02:36:05
8901,3979,2025-05-12 02:36:05
9851,9390,2025-05-12 02:36:05
7061,7603,2025-05-12 02:36:05
5504,5953,2025-05-12 02:36:05
1011,8687,2025-05-12 02:36:05
9676,3478,2025-05-12 02:36:05
4744,5908,2025-05-12 02:36:05
3039,8947,2025-05-12 02:36:05
5041,8837,2025-05-12 02:36:05
8422,6383,2025-05-12 02:36:05
4644,5746,2025-05-12 02:36:05
2436,6723,2025-05-12 02:36:05
4492,4038,2025-05-12 02:36:05
3410,7225,2025-05-12 02:36:05
4357,1929,2025-05-12 02:36:05
2096,7640,2025-05-12 02:36:05
607,1805,2025-05-12 02:36:05
2656,1532,2025-05-12 02:36:05
4993,3868,2025-05-12 02:36:05
959,5707,2025-05-12 02:36:05
3278,1624,2025-05-12 02:36:05
3640,6504,2025-05-12 02:36:05
9662,9961,2025-05-12 02:36:05
806,4737,2025-05-12 02:36:05
8348,9353,2025-05-12 02:36:05
1363,9071,2025-05-12 02:36:05
755,7181,2025-05-12 02:36:05
2079,9809,2025-05-12 02:36:05
2705,4743,2025-05-12 02:36:05
2683,1839,2025-05-12 02:36:05
6617,1255,2025-05-12 02:36:05
1571,7299,2025-05-12 02:36:05
289,1399,2025-05-12 02:36:05
1355,5896,2025-05-12 02:36:05
3138,9428,2025-05-12 02:36:05
7416,9082,2025-05-12 02:36:05
2657,6708,2025-05-12 02:36:05
3742,9711,2025-05-12 02:36:05
7174,7146,2025-05-12 02:36:05
2628,3383,2025-05-12 02:36:05
5362,8974,2025-05-12 02:36:05
8219,5058,2025-05-12 02:36:05
7893,6339,2025-05-12 02:36:05
5987,2922,2025-05-12 02:36:05
2719,7467,2025-05-12 02:36:05
7776,7585,2025-05-12 02:36:05
3261,4915,2025-05-12 02:36:05
1974,7131,2025-05-12 02:36:05
8146,1258,2025-05-12 02:36:05
7001,4725,2025-05-12 02:36:05
9697,6457,2025-05-12 02:36:05
1230,8160,2025-05-12 02:36:05
6094,6938,2025-05-12 02:36:05
4710,4379,2025-05-12 02:36:05
4648,2772,2025-05-12 02:36:05
5909,4267,2025-05-12 02:36:05
428,2122,2025-05-12 02:36:05
4956,1930,2025-05-12 02:36:05
303,8569,2025-05-12 02:36:05
1144,1438,2025-05-12 02:36:05
9008,4217,2025-05-12 02:36:05
852,4181,2025-05-12 02:36:05
5120,5491,2025-05-12 02:36:05
9595,3702,2025-05-12 02:36:05
6232,2931,2025-05-12 02:36:05
2038,4375,2025-05-12 02:36:05
2641,2753,2025-05-12 02:36:05
1819,3925,2025-05-12 02:36:05
799,4816,2025-05-12 02:36:05
8808,2183,2025-05-12 02:36:05
153,7133,2025-05-12 02:36:05
3622,7893,2025-05-12 02:36:05
7436,4778,2025-05-12 02:36:05
8687,1753,2025-05-12 02:36:05
8127,8309,2025-05-12 02:36:05
6230,7104,2025-05-12 02:36:05
5226,6198,2025-05-12 02:36:05
3207,8834,2025-05-12 02:36:05
3907,4072,2025-05-12 02:36:05
5353,6869,2025-05-12 02:36:05
6552,3872,2025-05-12 02:36:05
6305,2751,2025-05-12 02:36:05
818,8423,2025-05-12 02:36:05
8792,9291,2025-05-12 02:36:05
9690,1727,2025-05-12 02:36:05
4971,3188,2025-05-12 02:36:06
7245,9033,2025-05-12 02:36:06
2901,7951,2025-05-12 02:36:06
9916,6768,2025-05-12 02:36:06
2298,3032,2025-05-12 02:36:06
4403,5712,2025-05-12 02:36:06
2971,9232,2025-05-12 02:36:06
6825,7010,2025-05-12 02:36:06
2922,5112,2025-05-12 02:36:06
4086,7046,2025-05-12 02:36:06
1337,6873,2025-05-12 02:36:06
8621,4173,2025-05-12 02:36:06
1767,8431,2025-05-12 02:36:06
5985,5635,2025-05-12 02:36:06
7799,4188,2025-05-12 02:36:06
4316,1856,2025-05-12 02:36:06
1810,6574,2025-05-12 02:36:06
5539,9201,2025-05-12 02:36:06
8948,7658,2025-05-12 02:36:06
150,8697,2025-05-12 02:36:06
2315,6323,2025-05-12 02:36:06
2631,5867,2025-05-12 02:36:06
9149,9566,2025-05-12 02:36:06
147,2959,2025-05-12 02:36:06
445,6122,2025-05-12 02:36:06
7128,8704,2025-05-12 02:36:06
1421,2278,2025-05-12 02:36:06
2843,9953,2025-05-12 02:36:06
1216,6609,2025-05-12 02:36:06
7517,8994,2025-05-12 02:36:06
1865,3409,2025-05-12 02:36:06
7790,1825,2025-05-12 02:36:06
1216,3995,2025-05-12 02:36:06
2997,5496,2025-05-12 02:36:06
5991,5468,2025-05-12 02:36:06
6854,9436,2025-05-12 02:36:06
6307,4069,2025-05-12 02:36:06
8133,1387,2025-05-12 02:36:06
7755,7734,2025-05-12 02:36:06
4152,8476,2025-05-12 02:36:06
9083,1442,2025-05-12 02:36:06
5212,5122,2025-05-12 02:36:06
7268,3338,2025-05-12 02:36:06
1190,8337,2025-05-12 02:36:06
7195,2361,2025-05-12 02:36:06
5984,5839,2025-05-12 02:36:06
8938,8698,2025-05-12 02:36:06
5958,4711,2025-05-12 02:36:06
2749,2234,2025-05-12 02:36:06
8615,9060,2025-05-12 02:36:06
8937,8033,2025-05-12 02:36:06
2265,8088,2025-05-12 02:36:06
2591,9390,2025-05-12 02:36:06
8841,6611,2025-05-12 02:36:06
4656,5115,2025-05-12 02:36:06
8896,1683,2025-05-12 02:36:06
7112,3951,2025-05-12 02:36:06
5062,5922,2025-05-12 02:36:06
2163,4965,2025-05-12 02:36:06
5544,5049,2025-05-12 02:36:06
5866,6248,2025-05-12 02:36:06
1559,1267,2025-05-12 02:36:06
6811,3844,2025-05-12 02:36:06
5373,7642,2025-05-12 02:36:06
785,2605,2025-05-12 02:36:06
6563,7715,2025-05-12 02:36:06
7619,6139,2025-05-12 02:36:06
5695,2209,2025-05-12 02:36:06
9637,4734,2025-05-12 02:36:06
1839,7068,2025-05-12 02:36:06
8202,1698,2025-05-12 02:36:06
9278,4653,2025-05-12 02:36:06
2465,1128,2025-05-12 02:36:06
3319,6551,2025-05-12 02:36:06
884,6322,2025-05-12 02:36:06
6918,7161,2025-05-12 02:36:06
3478,7163,2025-05-12 02:36:06
3812,8658,2025-05-12 02:36:06
1115,1040,2025-05-12 02:36:06
6879,4834,2025-05-12 02:36:06
668,1499,2025-05-12 02:36:06
774,2983,2025-05-12 02:36:06
8697,7184,2025-05-12 02:36:06
8270,1657,2025-05-12 02:36:06
8844,2825,2025-05-12 02:36:06
3612,2775,2025-05-12 02:36:06
9031,9307,2025-05-12 02:36:06
9065,7866,2025-05-12 02:36:06
956,2699,2025-05-12 02:36:06
6574,7482,2025-05-12 02:36:06
6294,9872,2025-05-12 02:36:06
414,3243,2025-05-12 02:36:06
1223,8771,2025-05-12 02:36:06
9509,2472,2025-05-12 02:36:06
9658,4038,2025-05-12 02:36:06
7909,9471,2025-05-12 02:36:06
3342,8622,2025-05-12 02:36:06
2320,6570,2025-05-12 02:36:06
3991,2245,2025-05-12 02:36:06
4950,1535,2025-05-12 02:36:06
8128,8965,2025-05-12 02:36:06
9872,3524,2025-05-12 02:36:06
4414,4284,2025-05-12 02:36:06
5008,4680,2025-05-12 02:36:06
5423,5361,2025-05-12 02:36:06
7965,5755,2025-05-12 02:36:06
2527,7102,2025-05-12 02:36:06
6325,2150,2025-05-12 02:36:06
7417,3925,2025-05-12 02:36:06
4002,1231,2025-05-12 02:36:06
9284,6079,2025-05-12 02:36:06
368,5417,2025-05-12 02:36:06
3436,3210,2025-05-12 02:36:06
1973,3245,2025-05-12 02:36:06
6559,5776,2025-05-12 02:36:06
6860,8537,2025-05-12 02:36:06
1300,2234,2025-05-12 02:36:06
2959,1609,2025-05-12 02:36:06
4512,1473,2025-05-12 02:36:06
9094,4502,2025-05-12 02:36:06
2177,9286,2025-05-12 02:36:06
9510,9931,2025-05-12 02:36:06
1093,6122,2025-05-12 02:36:06
5178,8934,2025-05-12 02:36:06
8546,6653,2025-05-12 02:36:06
5770,1001,2025-05-12 02:36:06
2703,4154,2025-05-12 02:36:06
9420,6923,2025-05-12 02:36:06
4650,4154,2025-05-12 02:36:06
3574,7619,2025-05-12 02:36:06
6054,8381,2025-05-12 02:36:06
2847,9665,2025-05-12 02:36:06
9605,9223,2025-05-12 02:36:06
6873,7255,2025-05-12 02:36:06
4137,9848,2025-05-12 02:36:06
6748,4818,2025-05-12 02:36:06
972,2916,2025-05-12 02:36:06
7732,3041,2025-05-12 02:36:06
8149,4544,2025-05-12 02:36:06
5248,4978,2025-05-12 02:36:06
6360,8681,2025-05-12 02:36:06
3598,3142,2025-05-12 02:36:06
1114,8580,2025-05-12 02:36:06
8776,8746,2025-05-12 02:36:06
6709,7949,2025-05-12 02:36:06
8483,9321,2025-05-12 02:36:06
785,6564,2025-05-12 02:36:06
8563,4837,2025-05-12 02:36:06
5633,5833,2025-05-12 02:36:06
9955,4295,2025-05-12 02:36:06
8443,2106,2025-05-12 02:36:06
821,1370,2025-05-12 02:36:06
9598,7076,2025-05-12 02:36:06
4966,5115,2025-05-12 02:36:06
7968,6506,2025-05-12 02:36:06
6692,5590,2025-05-12 02:36:06
5430,2661,2025-05-12 02:36:06
2941,9246,2025-05-12 02:36:06
6997,7741,2025-05-12 02:36:06
6467,9872,2025-05-12 02:36:06
9896,9909,2025-05-12 02:36:06
9811,9418,2025-05-12 02:36:06
7338,8764,2025-05-12 02:36:06
1122,9754,2025-05-12 02:36:06
5270,7449,2025-05-12 02:36:06
24,8755,2025-05-12 02:36:06
3015,9301,2025-05-12 02:36:06
7076,7936,2025-05-12 02:36:06
7309,4079,2025-05-12 02:36:06
5184,6088,2025-05-12 02:36:06
2716,6954,2025-05-12 02:36:06
4935,5341,2025-05-12 02:36:06
9315,2890,2025-05-12 02:36:06
2562,6855,2025-05-12 02:36:06
4846,5237,2025-05-12 02:36:06
9008,1820,2025-05-12 02:36:06
7538,5455,2025-05-12 02:36:06
2142,6269,2025-05-12 02:36:06
2851,7017,2025-05-12 02:36:06
4881,4909,2025-05-12 02:36:06
7081,3130,2025-05-12 02:36:06
597,6291,2025-05-12 02:36:06
7610,1365,2025-05-12 02:36:06
9206,5327,2025-05-12 02:36:06
6424,7923,2025-05-12 02:36:06
9196,3607,2025-05-12 02:36:06
6902,6231,2025-05-12 02:36:06
8364,4937,2025-05-12 02:36:06
6788,1731,2025-05-12 02:36:06
3700,6453,2025-05-12 02:36:06
9200,8037,2025-05-12 02:36:06
1497,4624,2025-05-12 02:36:06
5646,6529,2025-05-12 02:36:06
3784,1436,2025-05-12 02:36:06
1076,4529,2025-05-12 02:36:06
6381,1125,2025-05-12 02:36:06
1556,7621,2025-05-12 02:36:06
2120,8674,2025-05-12 02:36:06
6277,6221,2025-05-12 02:36:06
181,4147,2025-05-12 02:36:06
6944,4801,2025-05-12 02:36:06
292,8908,2025-05-12 02:36:06
3060,9043,2025-05-12 02:36:06
5510,1660,2025-05-12 02:36:06
7139,4145,2025-05-12 02:36:06
6057,9818,2025-05-12 02:36:06
824,5247,2025-05-12 02:36:06
1129,2336,2025-05-12 02:36:06
4040,6167,2025-05-12 02:36:06
6590,6150,2025-05-12 02:36:06
8848,7362,2025-05-12 02:36:06
8803,3522,2025-05-12 02:36:06
7610,9675,2025-05-12 02:36:06
5368,8126,2025-05-12 02:36:07
3491,4327,2025-05-12 02:36:07
8016,9085,2025-05-12 02:36:07
874,7675,2025-05-12 02:36:07
4463,1057,2025-05-12 02:36:07
6933,5023,2025-05-12 02:36:07
1556,4927,2025-05-12 02:36:07
7152,3401,2025-05-12 02:36:07
1888,2290,2025-05-12 02:36:07
1505,3900,2025-05-12 02:36:07
1600,8494,2025-05-12 02:36:07
6841,9298,2025-05-12 02:36:07
5582,1220,2025-05-12 02:36:07
4480,2498,2025-05-12 02:36:07
4887,9493,2025-05-12 02:36:07
2526,4884,2025-05-12 02:36:07
4005,7366,2025-05-12 02:36:07
3355,5998,2025-05-12 02:36:07
7705,2673,2025-05-12 02:36:07
6185,5811,2025-05-12 02:36:07
8177,5358,2025-05-12 02:36:07
9687,4514,2025-05-12 02:36:07
464,1542,2025-05-12 02:36:07
1626,6686,2025-05-12 02:36:07
6716,5158,2025-05-12 02:36:07
2960,1839,2025-05-12 02:36:07
5789,6528,2025-05-12 02:36:07
3350,8484,2025-05-12 02:36:07
1535,3452,2025-05-12 02:36:07
9020,7229,2025-05-12 02:36:07
7552,7292,2025-05-12 02:36:07
2302,1481,2025-05-12 02:36:07
5772,7527,2025-05-12 02:36:07
8947,3676,2025-05-12 02:36:07
8032,2110,2025-05-12 02:36:07
2076,7006,2025-05-12 02:36:07
7146,6135,2025-05-12 02:36:07
7094,8515,2025-05-12 02:36:07
473,7577,2025-05-12 02:36:07
5124,4324,2025-05-12 02:36:07
3099,4969,2025-05-12 02:36:07
2759,1503,2025-05-12 02:36:07
4522,1835,2025-05-12 02:36:07
1077,3338,2025-05-12 02:36:07
9762,1912,2025-05-12 02:36:07
5783,6285,2025-05-12 02:36:07
2014,3207,2025-05-12 02:36:07
6222,4374,2025-05-12 02:36:07
84,9250,2025-05-12 02:36:07
5588,1391,2025-05-12 02:36:07
5411,6175,2025-05-12 02:36:07
2522,5818,2025-05-12 02:36:07
9205,9967,2025-05-12 02:36:07
2204,2013,2025-05-12 02:36:07
9021,2550,2025-05-12 02:36:07
1555,3344,2025-05-12 02:36:07
8360,4583,2025-05-12 02:36:07
4830,2984,2025-05-12 02:36:07
6536,6457,2025-05-12 02:36:07
710,5823,2025-05-12 02:36:07
4669,7536,2025-05-12 02:36:07
2308,9774,2025-05-12 02:36:07
1826,9889,2025-05-12 02:36:07
3913,9938,2025-05-12 02:36:07
7920,9822,2025-05-12 02:36:07
5255,7176,2025-05-12 02:36:07
8554,2960,2025-05-12 02:36:07
5230,9652,2025-05-12 02:36:07
2383,3762,2025-05-12 02:36:07
8201,2613,2025-05-12 02:36:07
4364,6793,2025-05-12 02:36:07
9098,6558,2025-05-12 02:36:07
3586,9459,2025-05-12 02:36:07
6243,3710,2025-05-12 02:36:07
6333,3366,2025-05-12 02:36:07
4148,3564,2025-05-12 02:36:07
1806,1429,2025-05-12 02:36:07
6971,4079,2025-05-12 02:36:07
6198,1650,2025-05-12 02:36:07
5020,3638,2025-05-12 02:36:07
9598,9275,2025-05-12 02:36:07
7182,8491,2025-05-12 02:36:07
75,5859,2025-05-12 02:36:07
6775,7906,2025-05-12 02:36:07
8045,7481,2025-05-12 02:36:07
1876,7995,2025-05-12 02:36:07
3235,3571,2025-05-12 02:36:07
4581,4897,2025-05-12 02:36:07
7914,6917,2025-05-12 02:36:07
9133,6346,2025-05-12 02:36:07
2306,4334,2025-05-12 02:36:07
1611,7241,2025-05-12 02:36:07
9843,8568,2025-05-12 02:36:07
2518,7622,2025-05-12 02:36:07
9243,4720,2025-05-12 02:36:07
2945,3087,2025-05-12 02:36:07
2767,7185,2025-05-12 02:36:07
6065,9732,2025-05-12 02:36:07
321,3245,2025-05-12 02:36:07
1513,1070,2025-05-12 02:36:07
5855,9132,2025-05-12 02:36:07
7617,1876,2025-05-12 02:36:07
2022,7465,2025-05-12 02:36:07
9857,7958,2025-05-12 02:36:07
9090,3027,2025-05-12 02:36:07
3997,3901,2025-05-12 02:36:07
4131,1881,2025-05-12 02:36:07
2506,9631,2025-05-12 02:36:07
435,4062,2025-05-12 02:36:07
5712,8511,2025-05-12 02:36:07
4600,8160,2025-05-12 02:36:07
5983,6440,2025-05-12 02:36:07
2280,3934,2025-05-12 02:36:07
9466,7792,2025-05-12 02:36:07
9338,4640,2025-05-12 02:36:07
2213,9034,2025-05-12 02:36:07
8000,3894,2025-05-12 02:36:07
2082,1683,2025-05-12 02:36:07
7552,5933,2025-05-12 02:36:07
4755,7591,2025-05-12 02:36:07
2360,9843,2025-05-12 02:36:07
2052,1702,2025-05-12 02:36:07
7747,6753,2025-05-12 02:36:07
8724,4994,2025-05-12 02:36:07
6020,7105,2025-05-12 02:36:07
5861,9057,2025-05-12 02:36:07
7180,9135,2025-05-12 02:36:07
3662,2070,2025-05-12 02:36:07
4960,2106,2025-05-12 02:36:07
1268,3385,2025-05-12 02:36:07
9451,9372,2025-05-12 02:36:07
8159,3598,2025-05-12 02:36:07
9961,2024,2025-05-12 02:36:07
5811,6076,2025-05-12 02:36:07
769,7229,2025-05-12 02:36:07
2305,1682,2025-05-12 02:36:07
6876,2891,2025-05-12 02:36:07
9882,3793,2025-05-12 02:36:07
5873,1047,2025-05-12 02:36:07
2646,3763,2025-05-12 02:36:07
7416,8078,2025-05-12 02:36:07
7080,2622,2025-05-12 02:36:07
7773,4111,2025-05-12 02:36:07
3967,9517,2025-05-12 02:36:07
5418,8826,2025-05-12 02:36:07
7230,1053,2025-05-12 02:36:07
8607,3568,2025-05-12 02:36:07
8449,4314,2025-05-12 02:36:07
3070,4867,2025-05-12 02:36:07
2279,8650,2025-05-12 02:36:07
5667,3547,2025-05-12 02:36:07
7156,7556,2025-05-12 02:36:07
4958,3638,2025-05-12 02:36:07
9785,1117,2025-05-12 02:36:07
1300,6496,2025-05-12 02:36:07
6635,5367,2025-05-12 02:36:07
4359,7513,2025-05-12 02:36:07
3108,4442,2025-05-12 02:36:07
9806,7796,2025-05-12 02:36:07
8343,9151,2025-05-12 02:36:07
259,4710,2025-05-12 02:36:07
9836,7128,2025-05-12 02:36:07
4541,3045,2025-05-12 02:36:07
7745,2712,2025-05-12 02:36:07
6281,6126,2025-05-12 02:36:07
9638,1987,2025-05-12 02:36:07
6576,9628,2025-05-12 02:36:07
8209,3054,2025-05-12 02:36:07
6788,7379,2025-05-12 02:36:07
5082,4726,2025-05-12 02:36:07
5457,5376,2025-05-12 02:36:07
7943,5610,2025-05-12 02:36:07
1790,4221,2025-05-12 02:36:07
2529,2712,2025-05-12 02:36:07
1930,4543,2025-05-12 02:36:07
3900,7917,2025-05-12 02:36:07
6733,1544,2025-05-12 02:36:07
2825,3077,2025-05-12 02:36:07
3071,8583,2025-05-12 02:36:07
2921,9392,2025-05-12 02:36:07
7863,2204,2025-05-12 02:36:07
3105,2356,2025-05-12 02:36:07
8221,6924,2025-05-12 02:36:07
8252,2357,2025-05-12 02:36:07
2788,9470,2025-05-12 02:36:07
8699,5732,2025-05-12 02:36:07
194,5675,2025-05-12 02:36:07
5393,2238,2025-05-12 02:36:07
707,9462,2025-05-12 02:36:07
4894,6632,2025-05-12 02:36:07
6611,4850,2025-05-12 02:36:07
1560,5464,2025-05-12 02:36:07
128,6180,2025-05-12 02:36:07
8400,5253,2025-05-12 02:36:07
8431,8179,2025-05-12 02:36:07
4597,9142,2025-05-12 02:36:07
1446,1080,2025-05-12 02:36:07
6109,1247,2025-05-12 02:36:07
3050,4981,2025-05-12 02:36:07
2970,2419,2025-05-12 02:36:07
8975,1128,2025-05-12 02:36:07
3792,8675,2025-05-12 02:36:07
1269,1680,2025-05-12 02:36:07
9978,7856,2025-05-12 02:36:07
8157,8136,2025-05-12 02:36:07
5179,2891,2025-05-12 02:36:07
4974,8706,2025-05-12 02:36:07
7892,4393,2025-05-12 02:36:07
5178,5119,2025-05-12 02:36:07
7352,3725,2025-05-12 02:36:07
3086,6710,2025-05-12 02:36:07
2467,3969,2025-05-12 02:36:07
9096,6022,2025-05-12 02:36:08
616,6701,2025-05-12 02:36:08
9831,1131,2025-05-12 02:36:08
1241,6185,2025-05-12 02:36:08
5089,8339,2025-05-12 02:36:08
5514,3789,2025-05-12 02:36:08
8958,5942,2025-05-12 02:36:08
584,6797,2025-05-12 02:36:08
458,3665,2025-05-12 02:36:08
3437,8469,2025-05-12 02:36:08
1188,1933,2025-05-12 02:36:08
1625,5511,2025-05-12 02:36:08
187,6308,2025-05-12 02:36:08
8930,7256,2025-05-12 02:36:08
7969,9091,2025-05-12 02:36:08
1049,8440,2025-05-12 02:36:08
8193,6545,2025-05-12 02:36:08
6231,3401,2025-05-12 02:36:08
4650,5718,2025-05-12 02:36:08
2263,6028,2025-05-12 02:36:08
1148,9077,2025-05-12 02:36:08
1435,1220,2025-05-12 02:36:08
6924,4494,2025-05-12 02:36:08
8644,2412,2025-05-12 02:36:08
1919,5393,2025-05-12 02:36:08
8656,8766,2025-05-12 02:36:08
7182,1016,2025-05-12 02:36:08
8546,3408,2025-05-12 02:36:08
7743,1616,2025-05-12 02:36:08
197,9035,2025-05-12 02:36:08
4052,4125,2025-05-12 02:36:08
5210,6064,2025-05-12 02:36:08
2508,6092,2025-05-12 02:36:08
769,7181,2025-05-12 02:36:08
2035,9613,2025-05-12 02:36:08
1746,1015,2025-05-12 02:36:08
4852,4785,2025-05-12 02:36:08
6475,9779,2025-05-12 02:36:08
9352,7744,2025-05-12 02:36:08
9414,5127,2025-05-12 02:36:08
4690,9719,2025-05-12 02:36:08
4373,3518,2025-05-12 02:36:08
873,6370,2025-05-12 02:36:08
7221,8380,2025-05-12 02:36:08
9342,2894,2025-05-12 02:36:08
2501,6567,2025-05-12 02:36:08
3429,8726,2025-05-12 02:36:08
2639,7693,2025-05-12 02:36:08
9273,4645,2025-05-12 02:36:08
2433,1012,2025-05-12 02:36:08
2772,4434,2025-05-12 02:36:08
765,3137,2025-05-12 02:36:08
9584,1711,2025-05-12 02:36:08
5202,4274,2025-05-12 02:36:08
2587,2816,2025-05-12 02:36:08
2330,6033,2025-05-12 02:36:08
979,8299,2025-05-12 02:36:08
7618,4381,2025-05-12 02:36:08
5935,8559,2025-05-12 02:36:08
4196,6200,2025-05-12 02:36:08
6305,4767,2025-05-12 02:36:08
2019,7781,2025-05-12 02:36:08
1618,5935,2025-05-12 02:36:08
2566,6739,2025-05-12 02:36:08
4190,2634,2025-05-12 02:36:08
6513,7404,2025-05-12 02:36:08
6040,8964,2025-05-12 02:36:08
6128,4682,2025-05-12 02:36:08
2075,8289,2025-05-12 02:36:08
4271,7350,2025-05-12 02:36:08
2471,2063,2025-05-12 02:36:08
8497,9044,2025-05-12 02:36:08
9200,9267,2025-05-12 02:36:08
8332,4687,2025-05-12 02:36:08
5493,5652,2025-05-12 02:36:08
9373,2217,2025-05-12 02:36:08
8649,9264,2025-05-12 02:36:08
9970,3068,2025-05-12 02:36:08
1581,1909,2025-05-12 02:36:08
313,8676,2025-05-12 02:36:08
1712,3670,2025-05-12 02:36:08
9703,9647,2025-05-12 02:36:08
8936,6269,2025-05-12 02:36:08
2466,5289,2025-05-12 02:36:08
6430,8067,2025-05-12 02:36:08
9973,6675,2025-05-12 02:36:08
1612,9225,2025-05-12 02:36:08
862,7202,2025-05-12 02:36:08
1876,8828,2025-05-12 02:36:08
7869,3923,2025-05-12 02:36:08
2635,4085,2025-05-12 02:36:08
9237,6308,2025-05-12 02:36:08
1781,2089,2025-05-12 02:36:08
709,9922,2025-05-12 02:36:08
7441,7716,2025-05-12 02:36:08
4992,3312,2025-05-12 02:36:08
7873,2487,2025-05-12 02:36:08
4650,8458,2025-05-12 02:36:08
7488,3318,2025-05-12 02:36:08
416,4917,2025-05-12 02:36:08
516,9569,2025-05-12 02:36:08
6061,2564,2025-05-12 02:36:08
508,7590,2025-05-12 02:36:08
5092,4140,2025-05-12 02:36:08
2175,1362,2025-05-12 02:36:08
5492,6623,2025-05-12 02:36:08
4768,5583,2025-05-12 02:36:08
1161,1470,2025-05-12 02:36:08
9134,4690,2025-05-12 02:36:08
3102,3886,2025-05-12 02:36:08
6730,4625,2025-05-12 02:36:08
9951,7902,2025-05-12 02:36:08
8495,9518,2025-05-12 02:36:08
1841,1726,2025-05-12 02:36:08
8515,1134,2025-05-12 02:36:08
5207,6025,2025-05-12 02:36:08
2300,5270,2025-05-12 02:36:08
6828,9913,2025-05-12 02:36:08
9036,5919,2025-05-12 02:36:08
224,5247,2025-05-12 02:36:08
2925,1419,2025-05-12 02:36:08
3560,6756,2025-05-12 02:36:08
1302,7589,2025-05-12 02:36:08
2705,2398,2025-05-12 02:36:08
9660,4272,2025-05-12 02:36:08
9200,5580,2025-05-12 02:36:08
7847,4570,2025-05-12 02:36:08
6299,9628,2025-05-12 02:36:08
9043,6806,2025-05-12 02:36:08
5129,6660,2025-05-12 02:36:08
6063,2298,2025-05-12 02:36:08
9027,1724,2025-05-12 02:36:08
6947,3082,2025-05-12 02:36:08
734,7053,2025-05-12 02:36:08
1430,7273,2025-05-12 02:36:08
562,2708,2025-05-12 02:36:08
7809,4010,2025-05-12 02:36:08
3303,6827,2025-05-12 02:36:08
2469,3623,2025-05-12 02:36:08
7174,7406,2025-05-12 02:36:08
4076,9116,2025-05-12 02:36:08
2868,7555,2025-05-12 02:36:08
7816,7502,2025-05-12 02:36:08
2679,2546,2025-05-12 02:36:08
555,7857,2025-05-12 02:36:08
6435,9382,2025-05-12 02:36:08
7265,8541,2025-05-12 02:36:08
106,5849,2025-05-12 02:36:08
6626,7266,2025-05-12 02:36:08
4939,4424,2025-05-12 02:36:08
4209,9664,2025-05-12 02:36:08
5513,8813,2025-05-12 02:36:08
6870,8470,2025-05-12 02:36:08
895,9614,2025-05-12 02:36:08
5175,7442,2025-05-12 02:36:08
270,9884,2025-05-12 02:36:08
8548,3812,2025-05-12 02:36:08
9983,1484,2025-05-12 02:36:08
2746,2899,2025-05-12 02:36:08
2317,5724,2025-05-12 02:36:08
9299,1669,2025-05-12 02:36:08
5823,7194,2025-05-12 02:36:08
6944,4664,2025-05-12 02:36:08
9528,5878,2025-05-12 02:36:08
8523,6715,2025-05-12 02:36:08
6188,2694,2025-05-12 02:36:08
853,8750,2025-05-12 02:36:08
505,7018,2025-05-12 02:36:08
1923,9593,2025-05-12 02:36:08
1977,2114,2025-05-12 02:36:08
262,7834,2025-05-12 02:36:08
7183,3819,2025-05-12 02:36:08
4114,2053,2025-05-12 02:36:08
3514,4650,2025-05-12 02:36:08
9739,6873,2025-05-12 02:36:08
3413,7736,2025-05-12 02:36:08
7186,4127,2025-05-12 02:36:08
5817,8791,2025-05-12 02:36:08
5838,3893,2025-05-12 02:36:08
8565,3860,2025-05-12 02:36:08
196,2298,2025-05-12 02:36:08
6627,8925,2025-05-12 02:36:08
4151,4898,2025-05-12 02:36:08
9211,3751,2025-05-12 02:36:08
7657,9196,2025-05-12 02:36:08
2570,5972,2025-05-12 02:36:08
9915,3699,2025-05-12 02:36:08
5252,7536,2025-05-12 02:36:08
556,1892,2025-05-12 02:36:08
3290,4126,2025-05-12 02:36:08
7502,7376,2025-05-12 02:36:08
2922,4015,2025-05-12 02:36:08
7992,9913,2025-05-12 02:36:08
5544,8204,2025-05-12 02:36:08
3397,3669,2025-05-12 02:36:08
4645,4888,2025-05-12 02:36:08
7670,5846,2025-05-12 02:36:08
3920,4096,2025-05-12 02:36:08
5445,7212,2025-05-12 02:36:08
8177,1159,2025-05-12 02:36:08
6358,2127,2025-05-12 02:36:08
7193,2982,2025-05-12 02:36:08
9437,1517,2025-05-12 02:36:08
4567,1997,2025-05-12 02:36:08
1839,6283,2025-05-12 02:36:08
3837,2415,2025-05-12 02:36:08
6352,7337,2025-05-12 02:36:08
6156,9683,2025-05-12 02:36:08
9779,9950,2025-05-12 02:36:09
391,2903,2025-05-12 02:36:09
9408,1622,2025-05-12 02:36:09
5234,4684,2025-05-12 02:36:09
4769,2405,2025-05-12 02:36:09
